 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)	T (11)	Base X (11)	Base Y (11)	Tip X (11)	Tip Y (11)	||[body,base]|| (11)	||[base,tip]||  (11)	||[base,tip]|| : [body,base] (11)	[base,tip] ? [body,base] (11)	?||[base,tip]|| : [body,base] (11)	||[tip(t-1),tip(t)]|| : [base,tip] (11)	||[base(t-1),base(t)]|| : [base,tip] (11)
71	50.000	19.825	16.250	13.780	11.570	8.189	7.645	7.533	61.689	0.045	0.080	0.051	50.000	31.525	19.305	33.085	17.290	6.861	2.548	2.282	15.658	0.035	0.012	0.012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	26.130	24.960	26.325	26.325	2.777	1.379	1.365	3.790	0.452	0.064	-0.395	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	20.930	28.470	14.950	33.150	7.594	7.594	7.286	55.331	-0.534	-0.189	0.211	60.000	27.235	17.745	28.470	16.250	4.359	1.939	1.828	7.968	-0.132	-0.041	0.050	64.000	15.015	20.605	9.230	20.280	10.140	5.794	5.787	58.681	-0.198	0.133	0.324	75.000	12.935	22.880	12.740	22.945	11.338	0.206	0.203	2.303	-1.144	-0.925	0.226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72	51.000	19.825	16.250	13.650	11.375	8.329	7.867	7.758	64.621	0.226	0.223	NaN	51.000	31.395	19.305	33.150	17.290	6.745	2.672	2.488	16.782	0.206	0.043	-0.085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	26.130	24.830	26.390	26.390	2.509	1.582	1.569	3.938	0.205	0.075	-0.128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	20.800	28.665	14.625	32.695	7.761	7.374	6.912	53.645	-0.374	0.023	0.215	61.000	28.015	16.315	29.185	15.340	5.961	1.523	1.380	8.226	-0.448	1.132	1.515	65.000	14.885	20.605	9.165	20.345	10.205	5.726	5.720	58.373	-0.067	0.062	0.130	76.000	13.130	22.880	12.675	23.075	11.256	0.495	0.484	5.446	0.281	0.111	-0.179	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
73	52.000	19.825	16.250	13.520	11.245	8.421	8.050	7.943	66.886	0.184	0.183	NaN	52.000	31.265	19.175	33.020	17.290	6.667	2.576	2.460	16.401	-0.028	-0.089	0.007	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	26.130	24.570	26.390	26.455	2.179	1.903	1.877	4.090	0.307	0.064	-0.258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	20.670	28.925	14.690	32.435	8.034	6.934	6.392	51.351	-0.520	-0.188	0.244	62.000	27.690	16.770	29.575	15.275	4.830	2.406	2.221	10.727	0.841	0.346	-0.537	66.000	14.170	20.670	8.840	20.215	10.530	5.349	5.327	56.095	-0.393	0.335	0.707	77.000	13.455	22.880	12.870	23.075	11.118	0.617	0.613	6.819	0.130	-0.185	-0.308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
74	53.000	19.695	16.120	13.455	11.245	8.653	7.919	7.797	67.469	-0.145	0.051	0.182	53.000	31.135	19.240	32.955	17.290	6.555	2.667	2.556	16.756	0.096	-0.044	-0.136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	26.130	24.830	26.390	26.455	2.366	1.646	1.634	3.866	-0.243	NaN	0.257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	20.605	28.925	14.755	32.760	8.021	6.995	6.601	52.948	0.209	0.124	0.054	63.000	27.495	17.095	29.835	15.210	4.370	3.005	2.810	12.278	0.588	0.243	-0.356	67.000	14.300	20.800	8.710	20.215	10.467	5.621	5.578	58.385	0.251	0.129	-0.143	78.000	13.780	22.815	12.480	23.205	10.836	1.357	1.353	14.661	0.740	0.411	-0.330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
75	54.000	19.890	16.185	13.455	11.115	8.497	8.192	8.003	68.001	0.206	0.080	-0.193	54.000	31.005	19.175	32.825	17.225	6.745	2.667	2.577	17.382	0.021	-0.041	-0.041	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	26.130	24.765	26.455	26.455	2.185	1.721	1.684	3.680	0.050	0.012	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	20.410	29.315	14.495	32.890	8.177	6.911	6.397	52.306	-0.204	0.290	0.369	64.000	27.560	17.095	30.030	15.210	4.309	3.107	2.943	12.679	0.133	0.155	0.052	68.000	14.170	20.800	8.645	20.215	10.530	5.556	5.521	58.140	-0.057	0.065	0.129	79.000	14.170	22.815	12.610	23.335	10.530	1.644	1.631	17.170	0.278	-0.082	-0.370	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
76	55.000	19.760	16.185	13.390	11.115	8.518	8.141	8.020	68.318	0.018	0.051	0.102	55.000	30.875	19.240	32.695	17.290	6.388	2.667	2.568	16.401	-0.009	-0.136	-0.136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	26.130	24.830	26.390	26.260	2.385	1.453	1.442	3.439	-0.242	-0.203	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	20.605	28.990	14.235	33.345	8.034	7.716	7.302	58.664	0.905	0.471	-0.344	65.000	27.625	17.095	30.160	15.145	4.330	3.198	3.065	13.271	0.122	0.143	0.052	69.000	14.235	20.800	8.710	20.215	10.532	5.556	5.535	58.292	0.014	-0.065	-0.065	80.000	14.300	22.945	12.350	23.530	10.547	2.036	2.035	21.459	0.404	0.305	-0.087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
77	56.000	19.760	16.185	13.325	10.985	8.421	8.273	8.174	68.838	0.154	0.132	NaN	56.000	30.810	19.045	32.630	17.290	6.366	2.528	2.474	15.751	-0.094	-0.047	0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	26.195	25.220	26.455	26.260	2.902	1.072	1.072	3.110	-0.371	0.016	0.394	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	20.605	28.925	14.300	33.670	8.086	7.891	7.565	61.170	0.263	0.143	-0.039	66.000	27.690	17.355	30.290	15.470	4.416	3.211	3.148	13.900	0.083	-0.086	-0.100	70.000	14.300	20.800	9.035	20.280	10.466	5.291	5.271	55.166	-0.264	-0.330	-0.065	81.000	14.430	22.945	10.465	24.505	10.581	4.261	4.236	44.823	2.202	2.111	-0.121	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
78	57.000	19.955	16.250	13.260	10.985	7.914	8.517	8.401	66.485	0.227	0.051	-0.193	57.000	30.745	19.045	32.500	17.290	6.257	2.482	2.389	14.944	-0.086	-0.092	-0.046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	26.130	24.960	26.390	26.195	2.982	1.262	1.258	3.752	0.186	-0.077	-0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	20.800	28.600	14.950	33.865	7.897	7.870	7.656	60.460	0.091	-0.353	-0.362	67.000	27.690	17.485	30.485	15.275	4.277	3.563	3.524	15.071	0.376	0.274	-0.081	71.000	14.300	20.800	9.100	20.280	10.402	5.226	5.209	54.181	-0.062	-0.065	NaN	82.000	14.755	22.945	12.350	23.985	10.260	2.620	2.604	26.715	-1.633	-1.937	-0.298	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
79	58.000	19.890	16.250	13.130	10.920	7.952	8.609	8.555	68.023	0.154	0.142	0.051	58.000	30.680	19.045	32.435	17.290	5.846	2.482	2.380	13.917	-0.008	-0.046	-0.046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	26.130	25.090	26.390	26.195	3.302	1.135	1.134	3.743	-0.124	NaN	0.127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	20.865	28.470	13.975	34.125	8.115	8.914	8.593	69.738	0.937	0.919	-0.133	68.000	28.535	17.030	30.615	15.340	5.332	2.680	2.670	14.238	-0.854	0.060	0.943	72.000	14.430	20.800	9.165	20.280	10.012	5.291	5.274	52.804	0.065	-0.065	-0.129	83.000	15.015	22.880	13.130	23.660	10.117	2.040	2.030	20.538	-0.574	-0.845	-0.265	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
80	59.000	19.890	16.315	13.065	10.855	7.724	8.740	8.707	67.254	0.153	0.091	-0.041	59.000	30.615	18.850	32.240	17.290	5.846	2.253	2.173	12.705	-0.207	-0.141	0.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	26.065	24.895	26.390	26.130	3.302	1.277	1.273	4.204	0.139	-0.063	-0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	20.865	28.405	13.975	34.320	8.185	9.081	8.770	71.783	0.177	0.127	-0.042	69.000	27.300	17.940	30.355	14.950	3.970	4.275	4.252	16.879	1.582	0.087	-1.519	73.000	14.300	20.800	9.295	20.280	9.950	5.032	5.019	49.944	-0.255	-0.129	0.129	84.000	15.015	22.880	14.365	23.270	10.198	0.758	0.736	7.504	-1.294	-1.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
81	60.000	19.955	16.250	13.000	10.790	8.045	8.842	8.796	70.756	0.088	0.091	-0.011	60.000	30.485	18.785	32.045	17.225	5.643	2.206	2.156	12.168	-0.017	-0.092	-0.046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	26.065	24.830	26.390	26.000	3.008	1.214	1.198	3.604	-0.075	-0.125	-0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	20.475	29.120	14.495	34.580	8.984	8.098	7.929	71.234	-0.841	-0.209	0.770	70.000	27.365	17.940	30.420	14.690	3.962	4.460	4.457	17.661	0.205	0.234	0.045	74.000	13.975	20.865	9.360	20.280	10.142	4.652	4.625	46.910	-0.394	-0.064	0.314	85.000	15.405	22.880	14.040	23.465	9.950	1.485	1.478	14.703	0.742	0.376	-0.358	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
82	61.000	20.020	16.315	12.870	10.725	7.676	9.076	9.015	69.197	0.219	0.142	-0.091	61.000	30.485	19.045	31.850	17.745	5.670	1.885	1.816	10.296	-0.340	-0.500	-0.179	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	26.130	24.960	26.390	25.935	3.314	1.009	1.007	3.338	-0.191	-0.063	0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	20.605	28.860	13.845	35.165	8.654	9.244	9.018	78.036	1.089	0.874	-0.272	71.000	27.235	17.940	30.420	14.430	3.970	4.740	4.735	18.797	0.278	0.193	-0.087	75.000	13.520	20.865	9.555	20.345	10.596	3.999	3.971	42.077	-0.654	-0.202	0.451	86.000	15.600	22.880	13.455	23.855	9.663	2.356	2.337	22.587	0.860	0.694	-0.178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83	62.000	20.085	16.380	12.805	10.595	7.001	9.299	9.288	65.027	0.273	0.132	-0.091	62.000	30.160	18.980	31.265	18.200	5.215	1.353	1.321	6.887	-0.495	-0.740	-0.228	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	26.065	24.700	26.390	25.935	3.773	1.277	1.274	4.808	0.267	NaN	-0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	21.255	27.495	13.650	35.230	7.682	10.847	10.598	81.420	1.581	0.183	-1.429	72.000	27.105	18.005	30.550	14.300	4.005	5.059	5.058	20.259	0.323	0.184	-0.136	76.000	13.195	20.930	9.750	20.410	10.987	3.484	3.435	37.742	-0.536	-0.203	0.312	87.000	15.795	22.815	11.765	24.700	9.601	4.449	4.374	41.992	2.036	1.889	-0.204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
84	63.000	20.020	16.315	12.675	10.530	6.959	9.350	9.340	64.993	0.052	0.142	0.091	63.000	29.835	19.045	30.745	18.330	4.901	1.157	1.110	5.442	-0.210	-0.489	-0.296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	26.065	24.570	26.455	25.935	3.786	1.420	1.416	5.362	0.142	0.018	-0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	21.320	27.300	13.455	35.425	7.558	11.308	11.043	83.469	0.445	0.276	-0.185	73.000	27.170	17.810	30.615	14.300	4.421	4.918	4.911	21.712	-0.147	0.046	0.185	77.000	13.325	20.930	9.945	20.475	10.994	3.410	3.358	36.922	-0.077	-0.202	-0.129	88.000	15.730	22.815	11.960	24.375	9.764	4.080	4.067	39.707	-0.307	-0.304	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
85	64.000	20.020	16.315	12.675	10.530	6.733	9.350	9.343	62.910	0.004	NaN	NaN	64.000	29.965	18.980	30.420	18.720	5.098	0.524	0.515	2.628	-0.595	-0.476	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	26.065	24.440	26.455	26.000	3.878	1.608	1.608	6.236	0.192	0.063	-0.126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	21.255	27.170	13.195	35.555	7.580	11.631	11.337	85.937	0.294	0.274	-0.049	74.000	27.040	17.810	30.810	14.040	4.372	5.332	5.324	23.280	0.413	0.322	-0.092	78.000	13.455	20.865	10.010	20.475	10.925	3.467	3.432	37.493	0.074	-0.065	-0.122	89.000	15.665	22.685	10.790	24.310	9.849	5.139	5.137	50.594	1.070	1.089	0.021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
86	65.000	19.825	16.185	12.675	10.465	6.874	9.156	9.154	62.927	-0.190	0.041	0.233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	26.130	24.700	26.390	26.000	4.225	1.326	1.324	5.594	-0.284	-0.013	0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	21.255	27.040	12.935	35.750	7.491	12.045	11.741	87.956	0.405	0.321	-0.094	75.000	27.040	17.810	30.810	14.040	4.324	5.332	5.327	23.035	0.003	NaN	NaN	79.000	13.780	20.865	10.140	20.475	10.725	3.661	3.638	39.014	0.206	-0.129	-0.323	90.000	15.470	22.295	10.335	23.205	10.105	5.215	5.204	52.589	0.067	0.255	0.124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
87	66.000	19.760	16.055	12.610	10.465	6.716	9.076	9.046	60.756	-0.108	0.051	0.131	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	25.870	23.855	26.455	25.935	3.454	2.161	2.155	7.444	0.831	-0.045	-0.884	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	21.320	26.845	12.805	35.945	7.097	12.463	12.057	85.565	0.316	0.231	-0.187	76.000	27.105	17.810	31.005	13.910	4.137	5.515	5.515	22.815	0.189	0.230	0.046	80.000	13.780	20.865	10.075	20.475	10.741	3.725	3.678	39.508	0.041	0.065	NaN	91.000	15.470	21.970	10.335	22.360	10.071	5.150	5.113	51.494	-0.091	-0.064	-0.025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
88	67.000	19.760	16.055	12.545	10.335	6.764	9.207	9.186	62.137	0.140	0.132	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	25.740	23.530	26.455	26.000	3.083	2.571	2.569	7.922	0.414	0.062	-0.348	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	21.450	26.520	12.545	36.140	6.781	13.109	12.746	86.422	0.688	0.320	-0.327	77.000	27.040	17.680	31.135	13.780	3.907	5.655	5.651	22.080	0.136	0.184	0.043	81.000	14.040	20.865	9.685	20.410	10.619	4.379	4.314	45.816	0.636	0.395	-0.259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
89	68.000	19.825	16.120	12.415	10.335	6.713	9.401	9.358	62.822	0.172	0.102	-0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	25.805	23.725	26.455	26.000	3.188	2.366	2.359	7.521	-0.210	NaN	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	21.190	26.650	12.220	36.270	6.878	13.153	12.851	88.387	0.105	0.317	0.272	78.000	27.170	17.875	31.330	13.780	3.862	5.837	5.837	22.540	0.185	0.139	-0.044	82.000	13.910	20.865	9.165	20.345	10.699	4.773	4.684	50.109	0.369	0.524	0.129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
90	69.000	19.890	16.185	12.220	10.335	6.848	9.646	9.569	65.530	0.210	0.155	-0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	25.480	23.075	26.455	25.935	2.199	3.022	3.022	6.646	0.662	-0.062	-0.720	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	21.125	26.780	12.025	36.595	6.835	13.384	13.154	89.904	0.303	0.371	0.140	79.000	27.170	17.940	31.330	13.650	3.909	5.976	5.975	23.356	0.138	0.093	-0.047	83.000	14.105	20.865	8.775	20.280	10.634	5.362	5.260	55.939	0.577	0.395	-0.194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
