dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)	T (16)	dT (16)	Base Mean (16)	Body Mean (16)	Proj Mean (16)	Tip Mean (16)	Tip Th Mean (16)	Length (16)	dL (16)	DCTM (16)	DCBM (16)	T (17)	dT (17)	Base Mean (17)	Body Mean (17)	Proj Mean (17)	Tip Mean (17)	Tip Th Mean (17)	Length (17)	dL (17)	DCTM (17)	DCBM (17)
50.000	51.000	50.000	143.935	251.832	124.952	121.656	126.095	6.042	-0.011	0.000	0.026	51.000	50.000	144.951	251.832	121.822	116.069	127.667	4.967	0.184	0.000	-0.067	51.000	50.000	149.244	251.832	125.526	119.214	129.385	6.487	-0.249	-0.054	0.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	50.000	140.250	251.832	118.337	110.419	115.053	13.054	-0.073	-0.126	-0.073	51.000	50.000	135.926	251.832	125.400	125.250	134.500	0.541	-0.368	0.090	0.379	51.000	50.000	153.250	251.832	125.684	113.133	126.400	6.713	-0.203	0.063	0.190	78.000	50.000	172.152	254.455	143.153	124.000	135.643	2.569	0.658	0.000	-0.532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	50.000	154.393	253.570	136.599	117.367	131.062	10.475	-0.051	-0.364	-0.190	115.000	50.000	149.296	253.695	132.504	116.179	127.000	3.167	0.555	0.020	-0.659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51.000	52.000	51.000	136.464	251.759	126.461	121.065	132.250	5.893	-0.149	-0.027	0.151	52.000	51.000	146.795	251.759	121.488	113.333	123.818	4.986	0.019	0.000	-0.034	52.000	51.000	150.814	251.759	124.724	116.880	125.533	6.441	-0.046	-0.054	-0.109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	51.000	133.679	251.759	117.436	109.500	114.421	12.843	-0.211	-0.144	0.054	52.000	51.000	135.214	251.759	123.846	123.364	128.143	0.495	-0.046	0.090	0.090	52.000	51.000	175.290	251.759	127.823	112.867	120.111	6.870	0.157	-0.064	-0.178	79.000	51.000	169.536	257.006	140.624	124.686	130.654	2.401	-0.168	0.000	0.136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	51.000	184.613	253.695	135.262	116.147	136.545	10.260	-0.215	-0.436	-0.316	116.000	51.000	150.074	252.207	131.973	116.438	129.714	2.983	-0.184	-0.018	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52.000	53.000	52.000	136.679	250.995	126.200	119.824	124.952	5.617	-0.276	0.000	0.204	53.000	52.000	139.385	250.995	121.132	112.926	119.167	4.994	0.008	-0.055	-0.145	53.000	52.000	158.256	250.995	124.842	117.143	123.316	6.246	-0.195	-0.289	-0.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	52.000	132.259	250.995	117.239	111.483	118.000	12.981	0.138	0.019	-0.090	53.000	52.000	137.931	250.995	129.429	129.583	137.125	0.513	0.018	-0.021	0.000	53.000	52.000	167.222	250.995	126.790	111.200	116.882	6.740	-0.130	-0.064	0.064	80.000	52.000	168.643	256.793	138.804	120.032	131.800	2.412	0.011	0.008	-0.129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	52.000	159.034	252.207	138.169	121.719	130.136	9.827	-0.433	-0.101	0.091	117.000	52.000	148.370	252.299	131.115	117.033	125.421	3.251	0.268	0.019	-0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53.000	54.000	53.000	144.667	251.091	126.649	122.406	133.182	5.931	0.314	0.000	-0.264	54.000	53.000	142.390	251.091	124.023	114.724	121.040	5.151	0.157	0.000	-0.019	54.000	53.000	150.422	251.091	123.064	113.000	120.211	6.089	-0.157	-0.198	0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	53.000	134.444	251.091	117.446	111.742	118.800	12.935	-0.046	-0.090	-0.055	54.000	53.000	138.419	251.091	129.667	130.467	142.857	0.522	0.009	0.000	-0.036	54.000	53.000	164.679	251.091	127.382	114.071	118.450	6.932	0.192	0.128	0.012	81.000	53.000	183.206	254.970	142.281	121.323	127.773	2.848	0.436	0.056	-0.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	53.000	189.533	252.299	141.587	121.552	130.850	10.014	0.187	-0.112	-0.191	118.000	53.000	154.138	250.813	133.231	120.121	129.476	3.389	0.138	0.000	-0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
54.000	55.000	54.000	155.059	250.805	126.699	119.968	127.312	6.191	0.260	0.060	-0.119	55.000	54.000	137.000	250.805	123.429	115.100	150.000	5.270	0.119	0.054	-0.127	55.000	54.000	154.744	250.805	126.903	113.387	120.556	6.105	0.016	-0.053	-0.218	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	54.000	137.034	250.805	118.560	111.364	119.357	13.360	0.425	0.125	-0.254	55.000	54.000	138.250	250.805	126.179	126.792	143.857	0.544	0.022	0.095	0.047	55.000	54.000	164.837	250.805	126.857	110.800	118.909	7.406	0.474	-0.064	-0.331	82.000	54.000	167.536	254.684	139.866	120.355	127.000	2.615	-0.233	0.000	0.201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	54.000	142.571	250.813	126.674	117.714	133.636	4.404	-5.610	-0.338	2.439	119.000	54.000	149.893	250.667	131.110	122.000	134.385	3.186	-0.203	-0.080	0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
55.000	56.000	55.000	148.742	250.635	128.620	120.300	122.094	6.099	-0.092	0.000	0.025	56.000	55.000	137.220	250.635	120.614	115.036	119.667	5.297	0.027	0.000	-0.054	56.000	55.000	154.525	250.635	125.949	112.840	120.786	6.135	0.030	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	55.000	132.429	250.635	117.238	112.258	119.733	13.203	-0.157	-0.090	0.055	56.000	55.000	143.897	250.635	135.167	135.167	150.000	0.393	-0.151	-0.065	0.065	56.000	55.000	175.512	250.635	131.542	113.172	122.154	7.589	0.184	0.000	-0.140	83.000	55.000	174.667	252.382	143.393	127.765	137.294	2.542	-0.073	-0.065	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	55.000	147.231	250.667	134.467	115.720	124.667	7.581	3.177	-0.313	-1.579	120.000	55.000	142.970	253.321	129.508	117.469	125.286	3.148	-0.038	0.000	0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.000	57.000	56.000	141.290	248.657	130.270	124.774	130.040	5.923	-0.176	-0.060	0.179	57.000	56.000	132.083	248.657	118.996	111.800	125.167	5.186	-0.111	0.000	0.000	57.000	56.000	157.027	248.657	126.579	117.172	125.444	5.967	-0.168	0.000	0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	56.000	130.481	248.657	117.586	115.000	124.182	12.981	-0.222	0.000	0.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	56.000	159.559	248.657	130.050	114.071	127.750	7.100	-0.490	0.000	0.269	84.000	56.000	175.750	252.980	139.761	122.529	134.786	2.726	0.184	0.000	-0.138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	56.000	168.481	253.321	138.389	118.559	126.042	8.353	0.772	-0.489	-1.360	121.000	56.000	149.607	252.712	131.661	115.970	121.115	3.194	0.046	0.062	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
57.000	58.000	57.000	130.774	250.315	128.994	125.059	132.227	5.747	-0.176	0.000	0.119	58.000	57.000	144.050	250.315	126.027	114.148	123.200	6.541	1.355	-0.090	-1.281	58.000	57.000	154.511	250.315	126.073	114.370	123.333	6.143	0.176	0.000	-0.054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	57.000	135.194	250.315	118.182	110.966	117.263	13.230	0.249	0.000	-0.219	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	57.000	149.370	250.315	130.060	115.621	123.471	6.561	-0.539	-0.126	0.314	85.000	57.000	170.074	254.267	140.470	121.179	131.286	2.783	0.057	0.129	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121.000	57.000	147.879	252.712	134.426	117.933	131.222	6.849	-1.504	-0.318	1.013	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
58.000	59.000	58.000	134.968	251.002	126.354	119.000	126.733	6.172	0.425	0.000	-0.436	59.000	58.000	142.348	251.002	125.694	115.000	125.857	6.587	0.046	-0.036	-0.072	59.000	58.000	158.739	251.002	126.367	113.567	120.389	6.235	0.092	0.000	-0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	58.000	133.556	251.002	117.706	111.034	115.875	12.848	-0.382	0.000	0.163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	58.000	161.778	251.002	129.623	113.640	126.667	7.131	0.571	0.126	-0.268	86.000	58.000	176.714	253.267	139.500	119.467	126.000	2.856	0.073	-0.064	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59.000	60.000	59.000	131.839	250.169	128.244	121.273	127.316	6.015	-0.157	0.000	0.231	60.000	59.000	141.349	250.169	122.891	113.667	122.231	6.541	-0.046	-0.105	0.028	60.000	59.000	153.630	250.169	126.674	113.640	127.143	5.978	-0.257	-0.053	0.197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	59.000	140.767	250.169	116.684	108.393	112.824	13.108	0.260	0.071	-0.074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	59.000	152.704	250.169	128.209	113.100	119.188	7.177	0.046	0.000	-0.097	87.000	59.000	182.781	251.050	142.386	121.548	131.091	2.994	0.138	-0.064	-0.138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60.000	61.000	60.000	136.667	249.870	129.683	125.265	129.152	5.866	-0.149	0.000	0.002	61.000	60.000	135.156	249.870	122.677	112.960	118.722	6.752	0.211	0.052	-0.210	61.000	60.000	158.021	249.870	124.218	115.800	122.400	6.414	0.436	0.000	-0.288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	60.000	141.333	249.870	117.134	112.480	119.000	12.986	-0.122	-0.125	-0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	60.000	160.500	249.870	131.518	111.179	118.118	7.315	0.138	0.000	-0.181	88.000	60.000	170.194	252.485	141.735	124.727	129.909	2.745	-0.249	-0.064	0.138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
61.000	62.000	61.000	140.633	241.765	128.881	125.235	134.750	5.766	-0.100	0.000	0.139	62.000	61.000	133.303	241.765	122.891	116.160	120.000	6.124	-0.628	-0.091	0.330	62.000	61.000	148.783	241.765	124.508	111.276	123.308	6.869	0.455	0.000	-0.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	61.000	141.967	241.765	117.639	112.367	117.083	13.162	0.176	-0.035	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	61.000	124.433	241.765	119.248	113.444	119.938	1.418	-5.897	0.000	5.429	89.000	61.000	175.036	253.293	138.339	120.529	129.550	2.688	-0.057	0.000	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
62.000	63.000	62.000	140.212	243.759	128.922	123.258	129.200	5.498	-0.268	0.000	0.322	63.000	62.000	136.675	243.759	121.636	116.200	123.333	6.438	0.314	0.091	-0.129	63.000	62.000	149.000	243.759	125.399	114.346	122.417	6.888	0.019	-0.090	-0.018	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	62.000	141.167	243.759	118.301	111.828	119.059	13.243	0.081	0.035	-0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	62.000	141.259	243.759	125.072	114.062	121.500	1.740	0.322	-0.019	-0.286	90.000	62.000	170.536	253.241	141.089	122.062	132.333	2.791	0.103	0.064	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
63.000	64.000	63.000	131.593	243.547	128.254	123.765	131.692	4.989	-0.509	0.000	0.349	64.000	63.000	140.389	243.547	121.726	114.240	157.000	6.327	-0.111	0.000	0.000	64.000	63.000	140.706	243.547	120.022	112.960	120.333	5.029	-1.859	0.090	1.316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	63.000	134.556	243.547	117.043	108.040	112.071	13.086	-0.157	0.000	0.073	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	63.000	130.389	243.547	118.808	114.630	122.667	1.992	0.252	-0.037	-0.289	91.000	63.000	174.500	252.923	139.523	119.567	124.550	2.921	0.130	0.064	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
64.000	65.000	64.000	146.000	247.687	127.675	120.400	130.667	5.609	0.620	0.000	-0.495	65.000	64.000	138.636	247.687	121.598	113.414	120.786	6.346	0.019	0.000	0.052	65.000	64.000	134.791	247.687	119.966	110.862	123.333	5.435	0.406	-0.054	-0.288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	64.000	138.926	247.687	115.789	109.440	115.467	13.197	0.111	0.000	-0.109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	64.000	130.133	247.687	118.014	110.769	118.357	2.501	0.509	0.000	-0.534	92.000	64.000	169.571	252.284	140.477	121.321	130.778	2.718	-0.203	-0.064	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
