 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)
65	44.000	19.045	26.390	21.775	15.860	21.557	10.878	10.818	233.195	0.261	0.079	-0.172	44.000	30.745	32.305	37.310	32.370	21.421	6.565	4.515	96.719	-0.234	-0.131	0.325	69.000	28.210	26.520	32.760	21.840	24.368	6.527	6.350	154.736	-0.140	NaN	0.183	79.000	31.850	30.160	37.765	29.770	23.271	5.928	4.317	100.454	0.302	0.320	-0.134	90.000	26.390	34.450	30.550	36.075	16.773	4.466	1.497	25.101	0.079	-0.061	0.253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
66	45.000	19.045	26.455	21.775	15.795	21.492	11.004	10.947	235.273	0.129	0.063	-0.063	45.000	30.745	32.305	37.180	32.435	21.421	6.436	4.378	93.782	-0.137	-0.129	NaN	70.000	28.340	26.650	31.655	23.530	24.324	4.552	4.387	106.698	-1.963	-1.963	0.006	80.000	31.850	30.225	37.960	29.770	23.224	6.127	4.505	104.624	0.188	0.194	-0.005	91.000	26.650	34.385	30.485	36.010	17.182	4.165	1.301	22.354	-0.195	-0.085	0.214	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
67	46.000	19.045	26.585	21.775	15.860	21.428	11.067	11.012	235.958	0.065	-0.063	-0.126	46.000	30.940	32.305	37.050	32.500	21.604	6.113	4.125	89.122	-0.253	-0.128	0.195	71.000	28.145	26.910	32.890	21.645	24.145	7.088	6.960	168.045	2.573	2.227	-0.324	81.000	31.850	30.160	38.220	29.835	23.176	6.378	4.596	106.521	0.091	0.256	0.003	92.000	26.975	34.515	30.485	36.010	17.250	3.815	1.282	22.118	-0.019	NaN	0.350	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
68	47.000	18.980	26.520	21.775	15.860	21.418	11.020	10.953	234.606	-0.058	NaN	0.046	47.000	31.005	32.305	36.920	32.500	21.603	5.918	4.008	86.579	-0.118	-0.130	0.065	72.000	28.210	27.105	32.695	21.775	24.157	6.966	6.887	166.381	-0.072	-0.225	-0.107	82.000	31.980	30.030	38.415	29.835	23.316	6.438	4.538	105.798	-0.058	0.195	0.134	93.000	26.975	34.515	30.550	36.075	17.205	3.901	1.268	21.822	-0.014	0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
69	48.000	18.980	26.715	21.775	15.860	21.354	11.209	11.147	238.032	0.193	NaN	-0.189	48.000	31.005	32.305	36.790	32.500	21.696	5.788	3.899	84.585	-0.109	-0.130	NaN	73.000	28.275	27.040	32.760	21.840	24.247	6.867	6.777	164.331	-0.110	-0.007	0.092	83.000	31.915	29.965	38.675	29.835	23.316	6.761	4.712	109.867	0.175	0.260	-0.064	94.000	26.780	34.450	30.550	36.010	17.123	4.080	1.358	23.254	0.090	-0.025	-0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
70	49.000	18.980	26.715	21.710	15.925	21.033	11.130	11.076	232.950	-0.071	-0.079	NaN	49.000	31.005	32.305	36.725	32.500	21.464	5.723	3.898	83.663	-8.600E-4	-0.065	NaN	74.000	28.275	27.040	32.825	21.775	23.881	6.959	6.874	164.150	0.096	0.092	NaN	84.000	31.785	29.965	38.740	29.835	23.271	6.956	4.835	112.520	0.123	0.065	-0.130	95.000	26.650	34.580	30.550	36.075	16.847	4.177	1.490	25.101	0.132	0.023	-0.075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
71	50.000	18.850	26.845	21.840	15.795	21.207	11.447	11.361	240.935	0.286	0.159	-0.159	50.000	31.005	32.175	36.530	32.500	21.789	5.535	3.607	78.585	-0.291	-0.195	-0.008	75.000	28.535	26.910	33.020	21.580	24.074	6.966	6.902	166.161	0.028	0.275	0.267	85.000	31.785	29.900	39.000	29.900	23.367	7.215	4.897	114.430	0.062	0.260	3.980E-18	96.000	26.520	34.580	30.615	36.075	16.639	4.359	1.539	25.599	0.049	0.061	-0.122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72	51.000	18.850	26.715	21.775	15.860	21.207	11.242	11.159	236.646	-0.202	-0.080	0.126	51.000	31.070	32.240	36.400	32.500	21.695	5.336	3.551	77.047	-0.055	-0.130	0.068	76.000	28.535	26.845	33.215	21.515	23.936	7.093	6.996	167.454	0.094	0.178	0.049	86.000	31.395	30.030	39.195	29.965	23.051	7.800	5.305	122.280	0.408	0.194	-0.391	97.000	26.390	34.515	30.615	36.075	16.570	4.504	1.502	24.889	-0.036	NaN	-0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
73	52.000	18.850	26.845	21.775	15.795	21.107	11.431	11.336	239.262	0.177	0.063	-0.126	52.000	31.070	32.175	36.205	32.500	21.607	5.145	3.318	71.698	-0.233	-0.195	-0.004	77.000	28.600	26.780	33.410	21.385	23.902	7.228	7.117	170.103	0.121	0.227	0.092	87.000	31.005	30.485	39.585	29.965	22.584	8.596	6.209	140.236	0.905	0.389	-0.417	98.000	26.195	34.580	30.550	36.075	16.641	4.604	1.468	24.433	-0.034	-0.061	-0.163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
74	53.000	18.915	26.975	21.775	15.860	21.069	11.477	11.404	240.280	0.069	-0.063	-0.110	53.000	31.005	32.110	36.075	32.565	21.746	5.090	3.172	68.969	-0.147	-0.124	-0.071	78.000	28.600	26.845	33.605	21.255	23.846	7.503	7.387	176.153	0.270	0.227	-0.048	88.000	30.940	30.420	39.715	29.965	22.680	8.787	6.270	142.209	0.061	0.130	-0.062	99.000	26.130	34.580	30.550	36.140	16.476	4.687	1.513	24.928	0.045	0.022	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
75	54.000	18.850	26.780	21.775	15.925	21.207	11.242	11.159	236.646	-0.245	-0.063	0.171	54.000	31.005	32.240	36.010	32.500	21.696	5.012	3.308	71.762	0.136	-0.068	0.007	79.000	28.665	26.845	33.735	21.190	23.970	7.595	7.481	179.313	0.094	0.135	0.043	89.000	30.745	30.485	39.650	29.965	22.544	8.920	6.392	144.098	0.122	-0.065	-0.198	100.000	26.130	34.710	30.680	36.140	16.750	4.769	1.704	28.544	0.191	0.124	0.039	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
76	55.000	18.850	26.975	21.775	15.860	21.069	11.493	11.413	240.470	0.254	0.063	-0.189	55.000	30.810	32.240	35.815	32.500	21.562	5.012	3.267	70.443	-0.041	-0.195	-0.195	80.000	28.665	26.845	33.865	21.255	23.970	7.635	7.494	179.639	0.014	0.041	NaN	90.000	30.485	30.550	39.715	30.030	22.408	9.245	6.596	147.807	0.204	0.061	-0.263	101.000	25.870	34.580	30.615	36.140	16.721	4.995	1.683	28.147	-0.021	-0.062	-0.288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
