 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)	T (11)	Base X (11)	Base Y (11)	Tip X (11)	Tip Y (11)	||[body,base]|| (11)	||[base,tip]||  (11)	||[base,tip]|| : [body,base] (11)	[base,tip] ? [body,base] (11)	?||[base,tip]|| : [body,base] (11)	||[tip(t-1),tip(t)]|| : [base,tip] (11)	||[base(t-1),base(t)]|| : [base,tip] (11)	T (12)	Base X (12)	Base Y (12)	Tip X (12)	Tip Y (12)	||[body,base]|| (12)	||[base,tip]||  (12)	||[base,tip]|| : [body,base] (12)	[base,tip] ? [body,base] (12)	?||[base,tip]|| : [body,base] (12)	||[tip(t-1),tip(t)]|| : [base,tip] (12)	||[base(t-1),base(t)]|| : [base,tip] (12)	T (13)	Base X (13)	Base Y (13)	Tip X (13)	Tip Y (13)	||[body,base]|| (13)	||[base,tip]||  (13)	||[base,tip]|| : [body,base] (13)	[base,tip] ? [body,base] (13)	?||[base,tip]|| : [body,base] (13)	||[tip(t-1),tip(t)]|| : [base,tip] (13)	||[base(t-1),base(t)]|| : [base,tip] (13)	T (14)	Base X (14)	Base Y (14)	Tip X (14)	Tip Y (14)	||[body,base]|| (14)	||[base,tip]||  (14)	||[base,tip]|| : [body,base] (14)	[base,tip] ? [body,base] (14)	?||[base,tip]|| : [body,base] (14)	||[tip(t-1),tip(t)]|| : [base,tip] (14)	||[base(t-1),base(t)]|| : [base,tip] (14)	T (15)	Base X (15)	Base Y (15)	Tip X (15)	Tip Y (15)	||[body,base]|| (15)	||[base,tip]||  (15)	||[base,tip]|| : [body,base] (15)	[base,tip] ? [body,base] (15)	?||[base,tip]|| : [body,base] (15)	||[tip(t-1),tip(t)]|| : [base,tip] (15)	||[base(t-1),base(t)]|| : [base,tip] (15)
15	-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000	568.000	667.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.000	583.000	654.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.000	581.000	656.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	581.000	679.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	629.000	561.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	558.000	610.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	606.000	639.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	604.000	680.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16	-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.000	567.000	668.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.000	583.000	656.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.000	583.000	656.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	577.000	672.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	629.000	560.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	557.000	612.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	605.000	640.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	608.000	676.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17	-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.000	571.000	666.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.000	585.000	654.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	579.000	656.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	579.000	675.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	629.000	560.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	557.000	612.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	605.000	640.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	604.000	678.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18	-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.000	570.000	670.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000	585.000	654.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.000	579.000	657.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	585.000	676.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	629.000	560.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	558.000	610.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	605.000	641.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	606.000	672.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19	-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.000	570.000	670.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.000	584.000	653.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	581.000	655.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	577.000	672.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	629.000	560.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	556.000	608.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	607.000	643.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	608.000	677.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000	574.000	670.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.000	585.000	653.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	582.000	654.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	579.000	675.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	629.000	560.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	554.000	608.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	607.000	644.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	607.000	678.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	0.000	40.885	33.280	42.705	30.615	32.461	3.227	3.224	104.662	NaN	NaN	NaN	0.000	38.935	33.930	41.210	21.775	30.795	12.366	11.297	347.908	NaN	NaN	NaN	0.000	41.340	38.285	42.185	37.765	28.921	0.992	0.959	27.724	NaN	NaN	NaN	0.000	40.950	41.080	43.940	40.365	26.674	3.074	2.674	71.318	NaN	NaN	NaN	0.000	33.930	41.925	28.015	38.285	21.376	6.945	-0.498	-10.647	NaN	NaN	NaN	0.000	38.025	45.435	39.520	45.240	21.597	1.508	1.272	27.479	NaN	NaN	NaN	0.000	42.705	46.605	49.205	44.200	24.747	6.931	6.815	168.641	NaN	NaN	NaN	0.000	42.445	48.230	49.010	51.090	23.725	7.161	4.477	106.229	NaN	NaN	NaN	7.000	37.375	43.875	38.675	42.770	22.292	1.706	1.701	37.928	1.701	NaN	NaN	9.000	38.675	43.030	38.610	42.835	23.950	0.206	0.089	2.125	0.089	NaN	NaN	17.000	38.220	43.225	38.870	42.640	23.580	0.874	0.874	20.601	0.874	NaN	NaN	41.000	37.830	44.200	38.025	44.070	22.537	0.234	0.231	5.214	0.231	NaN	NaN	45.000	41.210	36.725	41.405	36.595	30.317	0.234	0.226	6.853	0.226	NaN	NaN	49.000	35.880	39.845	35.815	39.715	24.650	0.145	0.067	1.639	0.067	NaN	NaN	57.000	39.780	42.120	39.910	42.315	25.426	0.234	-0.040	-1.010	-0.040	NaN	NaN	82.000	39.780	44.265	39.910	44.330	23.960	0.145	0.059	1.407	0.059	NaN	NaN
22	1.000	40.820	33.345	42.770	30.420	32.397	3.515	3.511	113.758	0.287	0.198	-0.090	1.000	38.935	33.800	41.210	21.775	30.937	12.238	11.231	347.443	-0.067	NaN	0.128	1.000	41.405	38.220	42.250	37.765	29.018	0.960	0.910	26.394	-0.049	0.057	0.088	1.000	40.950	41.080	43.875	40.430	26.668	2.996	2.571	68.572	-0.102	-0.078	NaN	1.000	33.865	41.925	28.015	38.285	21.369	6.890	-0.385	-8.222	0.113	NaN	0.055	1.000	577.000	707.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000	42.965	46.540	49.335	44.135	24.959	6.809	6.698	167.175	-0.117	0.145	0.266	1.000	42.510	48.230	49.010	51.090	23.729	7.101	4.386	104.070	-0.092	NaN	0.059	8.000	37.830	44.265	39.065	43.160	22.397	1.657	1.657	37.108	-0.045	0.031	0.079	10.000	37.635	43.680	39.065	42.965	22.706	1.599	1.521	34.531	1.432	0.349	-1.221	18.000	37.830	44.655	38.805	43.095	22.225	1.840	1.771	39.356	0.897	-0.420	-1.419	42.000	37.830	44.330	38.935	43.160	22.448	1.609	1.605	36.039	1.374	1.286	-0.095	46.000	41.015	36.725	41.275	36.660	30.238	0.268	0.219	6.612	-0.007	-0.142	-0.189	50.000	36.075	39.910	35.815	39.845	24.804	0.268	-0.103	-2.560	-0.170	-0.032	-0.205	58.000	39.845	42.185	39.910	42.380	25.521	0.206	-0.086	-2.201	-0.047	0.062	0.082	83.000	39.455	43.680	39.910	44.265	24.141	0.741	-0.041	-0.997	-0.100	-0.051	-0.661
23	2.000	40.820	33.280	42.900	30.290	32.397	3.642	3.641	117.954	0.130	0.181	0.053	2.000	39.000	33.735	41.210	21.710	30.973	12.226	11.186	346.458	-0.045	0.064	0.076	2.000	41.535	38.285	42.315	37.765	29.013	0.937	0.914	26.516	0.004	0.054	0.072	2.000	40.820	41.080	43.745	40.495	26.529	2.983	2.524	66.962	-0.047	-0.140	-0.127	2.000	33.930	41.795	28.080	38.285	21.460	6.822	-0.496	-10.647	-0.111	-0.056	0.011	2.000	37.830	45.565	39.520	45.565	21.306	1.690	1.289	27.463	1.289	NaN	NaN	2.000	42.900	46.540	49.335	44.070	24.870	6.893	6.788	168.823	0.090	0.023	-0.061	2.000	42.445	48.165	48.945	50.960	23.672	7.075	4.409	104.374	0.023	-0.111	-0.085	9.000	39.000	43.290	39.130	42.575	24.006	0.727	0.583	13.993	-1.074	0.587	1.169	11.000	580.000	676.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	38.025	44.070	38.415	43.940	22.632	0.411	0.375	8.484	-1.396	-0.637	0.370	43.000	38.090	44.460	39.065	43.225	22.510	1.573	1.550	34.894	-0.055	0.030	0.059	47.000	41.015	36.920	41.340	36.595	30.091	0.460	0.458	13.795	0.240	0.092	-0.138	51.000	36.075	39.910	35.945	39.845	24.818	0.145	-0.025	-0.621	0.078	-0.116	NaN	59.000	39.780	42.055	39.975	42.380	25.474	0.379	-0.081	-2.070	0.005	0.033	-0.145	84.000	39.325	43.680	39.780	45.305	23.703	1.687	-0.749	-17.758	-0.708	0.966	-0.035
24	3.000	40.625	33.670	42.965	30.290	32.086	4.111	4.109	131.854	0.469	0.037	-0.432	3.000	39.000	33.735	41.145	21.905	31.098	12.023	11.014	342.500	-0.172	-0.203	NaN	3.000	41.600	38.220	42.315	37.830	29.202	0.814	0.773	22.583	-0.141	-0.031	0.088	3.000	40.690	41.080	43.615	40.495	26.523	2.983	2.507	66.506	-0.017	-0.127	-0.127	3.000	33.865	41.860	28.015	38.220	21.492	6.890	-0.332	-7.132	0.164	0.090	0.021	3.000	37.700	45.370	39.455	45.760	21.414	1.798	1.058	22.650	-0.231	-0.021	-0.169	3.000	43.095	46.540	49.530	44.005	25.082	6.916	6.817	170.986	0.029	0.205	0.181	3.000	42.445	48.100	48.945	50.960	23.738	7.101	4.317	102.482	-0.092	NaN	-0.026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.000	38.025	44.265	38.415	43.355	22.809	0.990	0.907	20.686	0.907	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	38.285	44.525	38.415	44.395	22.655	0.184	0.184	4.157	-1.367	-1.287	0.092	48.000	41.080	36.725	41.340	36.595	30.379	0.291	0.268	8.137	-0.191	NaN	0.145	52.000	36.140	39.910	35.880	39.910	24.895	0.260	-0.155	-3.870	-0.130	0.065	-0.065	60.000	39.715	42.055	39.910	42.445	25.337	0.436	-0.125	-3.169	-0.044	0.029	-0.029	85.000	39.390	43.680	39.780	44.395	23.751	0.814	-0.187	-4.445	0.562	-0.799	0.031
25	4.000	40.495	33.800	42.965	30.225	31.995	4.345	4.344	138.973	0.234	0.053	-0.181	4.000	38.935	33.865	41.145	21.970	31.044	12.099	11.098	344.532	0.085	-0.064	-0.140	4.000	41.470	38.220	42.315	37.765	29.205	0.960	0.909	26.537	0.135	0.031	-0.114	4.000	40.755	41.145	43.550	40.495	26.617	2.870	2.464	65.593	-0.043	-0.063	0.049	4.000	33.865	41.860	28.015	38.285	21.583	6.856	-0.391	-8.429	-0.059	-0.034	NaN	4.000	38.155	45.305	38.610	45.565	21.891	0.524	0.175	3.824	-0.883	-0.830	0.363	4.000	42.900	46.605	49.660	43.940	24.971	7.266	7.159	178.768	0.342	0.145	-0.205	4.000	42.380	48.165	48.880	50.960	23.738	7.075	4.348	103.225	0.031	-0.060	-0.034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	38.220	44.070	38.610	44.005	23.085	0.395	0.329	7.592	-0.578	0.085	0.224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	37.895	44.135	38.610	44.525	22.673	0.814	0.257	5.818	0.073	0.233	-0.529	49.000	40.950	36.660	41.340	36.465	30.295	0.436	0.401	12.155	0.133	0.058	-0.087	53.000	36.205	39.910	36.010	39.845	24.882	0.206	-0.065	-1.622	0.090	-0.103	-0.062	61.000	39.780	42.055	39.975	42.445	25.340	0.436	-0.124	-3.131	0.002	0.029	0.029	86.000	39.325	43.680	39.910	44.590	23.616	1.082	-0.170	-4.010	0.017	0.234	-0.035
26	5.000	40.365	33.930	42.965	30.225	31.866	4.526	4.525	144.208	0.182	NaN	-0.181	5.000	39.000	33.930	41.145	22.100	31.081	12.023	10.999	341.870	-0.099	-0.128	-0.052	5.000	41.600	38.220	42.250	37.700	29.341	0.832	0.824	24.167	-0.085	-0.010	0.102	5.000	40.300	41.210	43.485	40.495	26.291	3.264	2.770	72.822	0.306	-0.063	-0.458	5.000	33.865	41.860	28.015	38.350	21.636	6.822	-0.432	-9.354	-0.042	-0.033	NaN	5.000	587.000	707.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.000	42.835	46.605	49.790	43.875	24.949	7.472	7.355	183.496	0.196	0.145	-0.061	5.000	42.380	48.165	48.750	50.960	23.770	6.956	4.221	100.340	-0.127	-0.119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.000	37.765	44.590	38.350	44.395	22.353	0.617	0.561	12.548	0.232	-0.370	-0.596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	37.830	44.200	37.960	44.135	22.625	0.145	0.139	3.152	-0.117	-0.407	-0.087	50.000	41.210	36.725	41.470	36.400	30.507	0.416	0.416	12.688	0.015	0.132	0.112	54.000	36.140	39.910	35.620	39.585	24.791	0.613	-0.052	-1.297	0.013	0.469	0.055	62.000	39.780	42.120	40.040	42.575	25.252	0.524	-0.118	-2.991	0.005	0.145	0.056	87.000	39.455	43.680	40.105	44.655	23.670	1.172	-0.158	-3.739	0.012	0.162	0.072
27	6.000	40.105	34.320	43.030	30.095	31.293	5.139	5.137	160.740	0.611	0.144	-0.469	6.000	39.000	33.800	41.145	22.100	31.081	11.895	10.892	338.524	-0.108	NaN	0.128	6.000	41.470	38.285	42.250	37.700	29.110	0.975	0.960	27.948	0.136	NaN	-0.143	6.000	40.235	41.210	43.485	40.495	26.153	3.328	2.819	73.735	0.049	NaN	-0.063	6.000	33.865	41.665	27.950	38.285	21.690	6.813	-0.565	-12.248	-0.132	0.089	0.097	6.000	38.480	45.565	38.805	45.825	21.930	0.416	0.085	1.859	0.085	NaN	NaN	6.000	42.835	46.540	49.985	43.745	24.915	7.677	7.558	188.308	0.203	0.229	0.024	6.000	42.315	48.165	48.750	50.895	23.650	6.990	4.329	102.376	0.107	-0.025	-0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	41.145	36.725	41.665	36.075	30.471	0.832	0.832	25.350	0.416	0.376	-0.041	55.000	36.075	39.845	35.750	39.780	24.818	0.331	-0.141	-3.498	-0.089	-0.166	0.076	63.000	39.845	42.250	40.170	42.575	25.076	0.460	0.021	0.528	0.140	0.092	0.138	88.000	39.585	44.005	40.040	44.785	23.506	0.903	-0.164	-3.862	-0.006	0.080	0.346
28	7.000	40.300	34.060	43.160	29.900	31.656	5.048	5.046	159.722	-0.091	0.234	0.325	7.000	38.935	33.670	41.210	21.905	31.188	11.983	11.029	343.991	0.138	0.204	0.115	7.000	41.535	38.155	42.315	37.570	29.294	0.975	0.960	28.126	3.532E-5	0.130	0.130	7.000	40.105	41.275	43.615	40.495	26.061	3.596	3.050	79.498	0.231	0.127	-0.141	7.000	33.930	41.600	28.015	38.285	21.817	6.781	-0.640	-13.964	-0.075	-0.057	-0.025	7.000	38.220	45.435	39.325	45.760	21.863	1.152	0.635	13.875	0.550	0.481	-0.286	7.000	42.835	46.605	50.115	43.745	24.937	7.822	7.708	192.204	0.150	0.121	-0.024	7.000	42.315	48.165	48.685	50.895	23.707	6.930	4.279	101.442	-0.050	-0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	41.210	36.725	41.730	36.205	30.556	0.735	0.733	22.409	-0.099	-0.046	0.046	56.000	36.010	39.780	35.750	39.585	24.870	0.325	0.003	0.068	0.144	0.117	0.091	64.000	39.910	42.250	40.365	42.510	25.259	0.524	0.161	4.060	0.140	0.137	0.056	89.000	39.780	44.460	40.105	44.850	23.453	0.508	0.002	0.042	0.166	0.092	0.474
