dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)	T (16)	dT (16)	Base Mean (16)	Body Mean (16)	Proj Mean (16)	Tip Mean (16)	Tip Th Mean (16)	Length (16)	dL (16)	DCTM (16)	DCBM (16)	T (17)	dT (17)	Base Mean (17)	Body Mean (17)	Proj Mean (17)	Tip Mean (17)	Tip Th Mean (17)	Length (17)	dL (17)	DCTM (17)	DCBM (17)
80.000	81.000	80.000	245.196	429.779	158.683	141.769	156.118	6.008	0.241	-0.035	-0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	80.000	207.571	429.779	148.427	136.923	145.375	12.653	-0.065	0.002	0.000	81.000	80.000	226.730	429.779	179.827	155.862	164.125	1.916	-0.092	-0.116	-0.058	81.000	80.000	255.128	429.779	191.027	145.923	162.812	2.659	-0.119	-0.046	0.092	81.000	80.000	203.295	429.779	163.720	141.367	149.111	21.030	-0.073	-0.117	0.029	81.000	80.000	218.089	429.779	167.396	139.360	150.375	10.843	-0.138	-0.038	-0.091	81.000	80.000	166.031	429.779	155.680	161.926	180.385	6.741	-0.276	-0.145	0.084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
81.000	82.000	81.000	227.659	431.538	162.486	141.960	158.545	5.943	-0.065	0.036	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	81.000	203.143	431.538	149.211	138.885	147.000	12.703	0.049	0.065	-0.065	82.000	81.000	243.324	431.538	182.123	146.419	164.158	2.157	0.241	-0.026	-0.205	82.000	81.000	239.356	431.538	185.201	148.067	163.000	2.540	-0.119	-0.000	0.137	82.000	81.000	200.604	431.538	163.695	151.935	161.261	20.984	-0.046	-0.173	-0.088	82.000	81.000	204.073	431.538	168.023	139.115	150.500	10.751	-0.092	0.037	0.165	82.000	81.000	171.893	431.538	157.989	158.500	173.176	6.768	0.027	-0.145	-0.229	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
82.000	83.000	82.000	239.854	431.084	159.318	145.125	155.316	5.989	0.046	-0.090	-0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	82.000	207.414	431.084	150.586	145.400	152.158	12.906	0.203	-0.065	-0.195	83.000	82.000	217.200	431.084	180.223	156.125	183.167	1.740	-0.417	0.058	0.378	83.000	82.000	232.256	431.084	187.878	152.700	172.588	2.429	-0.111	-0.000	0.046	83.000	82.000	196.021	431.084	163.309	157.069	175.615	20.755	-0.230	-0.173	0.000	83.000	82.000	176.793	431.084	156.241	136.040	148.312	7.230	-3.521	0.000	1.587	83.000	82.000	160.000	431.084	155.080	157.939	169.000	6.749	-0.019	-0.144	-0.039	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83.000	84.000	83.000	212.219	440.272	158.604	148.357	158.667	5.878	-0.111	0.110	0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	83.000	196.207	440.272	148.521	146.577	152.739	12.994	0.089	0.065	0.065	84.000	83.000	224.258	440.272	174.667	145.188	163.200	2.081	0.341	0.204	-0.145	84.000	83.000	248.366	440.272	198.146	166.219	190.600	2.024	-0.406	-0.549	-0.136	84.000	83.000	199.237	440.272	164.106	156.840	174.118	20.357	-0.398	-0.203	0.088	84.000	83.000	168.690	440.272	156.066	136.360	153.308	7.165	-0.065	0.000	0.000	84.000	83.000	219.893	440.272	160.228	150.667	168.400	11.942	5.193	-0.158	-4.961	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
84.000	85.000	84.000	201.270	439.367	161.762	140.464	153.062	5.832	-0.046	-0.055	0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	84.000	192.536	439.367	148.859	144.960	151.381	12.695	-0.299	-0.065	0.065	85.000	84.000	235.950	439.367	189.257	156.677	172.750	2.525	0.444	0.088	-0.233	85.000	84.000	251.077	439.367	199.565	172.091	198.333	1.867	-0.157	-0.136	-0.044	85.000	84.000	192.256	439.367	161.497	168.160	182.059	20.070	-0.287	-0.291	-0.058	85.000	84.000	171.448	439.367	154.058	130.520	150.083	7.368	0.203	0.053	-0.090	85.000	84.000	220.710	439.367	161.749	155.267	167.130	11.896	-0.046	-0.084	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
85.000	86.000	85.000	199.633	435.255	161.597	136.167	152.000	5.603	-0.230	-0.055	0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	85.000	192.893	435.255	151.082	142.615	146.462	12.562	-0.133	0.000	0.195	86.000	85.000	237.175	435.255	183.849	148.333	166.500	2.586	0.062	0.108	-0.036	86.000	85.000	253.850	435.255	201.876	164.600	183.944	1.794	-0.073	-0.044	0.044	86.000	85.000	190.667	435.255	160.738	168.880	187.000	19.894	-0.176	-0.145	0.000	86.000	85.000	181.444	435.255	155.820	139.846	153.214	7.341	-0.027	-0.053	-0.038	86.000	85.000	169.310	435.255	159.497	156.700	176.812	10.178	-1.718	-0.145	1.461	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
86.000	87.000	86.000	198.379	438.623	156.379	137.913	143.333	5.763	0.160	0.090	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	86.000	195.241	438.623	151.323	144.800	157.714	12.646	0.084	0.133	0.062	87.000	86.000	222.732	438.623	180.138	152.781	172.067	2.051	-0.536	-0.234	0.295	87.000	86.000	236.511	438.623	187.929	170.032	190.000	1.380	-0.414	-0.280	0.179	87.000	86.000	196.756	438.623	160.719	163.586	183.571	19.607	-0.287	-0.088	0.199	87.000	86.000	225.489	438.623	163.063	145.720	160.583	10.827	3.486	0.000	-0.975	87.000	86.000	219.600	438.623	163.681	149.250	160.947	11.406	1.228	-0.229	-1.400	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
87.000	88.000	87.000	210.645	440.629	163.474	139.125	147.235	5.855	0.092	0.000	-0.055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	87.000	196.500	440.629	149.901	137.840	144.526	12.550	-0.095	0.065	0.260	88.000	87.000	237.362	440.629	177.750	147.483	168.308	2.632	0.582	0.038	-0.482	88.000	87.000	255.902	440.629	199.009	171.467	199.714	1.388	0.008	-0.044	-0.140	88.000	87.000	203.564	440.629	159.611	163.815	174.444	19.385	-0.222	-0.030	0.088	88.000	87.000	216.523	440.629	161.982	137.222	146.000	11.149	0.322	0.053	0.000	88.000	87.000	224.679	440.629	165.968	141.536	152.941	11.146	-0.260	-0.266	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
88.000	89.000	88.000	220.929	438.235	164.170	139.375	149.632	5.993	0.138	-0.035	-0.124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	88.000	208.214	438.235	151.048	150.821	164.867	12.500	-0.051	0.000	-0.130	89.000	88.000	214.953	438.235	172.100	151.100	160.880	2.624	-0.008	-0.036	-0.054	89.000	88.000	221.907	438.235	182.885	172.448	216.250	1.085	-0.303	-0.000	0.338	89.000	88.000	207.619	438.235	159.874	175.080	185.550	19.385	0.000	-0.145	-0.088	89.000	88.000	218.256	438.235	164.749	141.926	164.364	11.298	0.149	0.000	0.000	89.000	88.000	205.741	438.235	163.545	147.429	160.357	10.660	-0.487	-0.153	0.220	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
89.000	90.000	89.000	212.607	438.869	166.090	145.269	156.875	5.882	-0.111	0.000	0.034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	89.000	207.643	438.869	151.132	147.862	168.308	12.581	0.081	-0.065	-0.065	90.000	89.000	222.158	438.869	174.950	150.586	173.600	2.605	-0.019	-0.000	-0.000	90.000	89.000	239.225	438.869	191.326	168.400	185.353	1.204	0.119	-0.000	-0.181	90.000	89.000	200.619	438.869	160.393	186.480	202.882	19.431	0.046	-0.057	0.000	90.000	89.000	217.050	438.869	162.072	140.760	161.750	11.558	0.260	-0.091	-0.144	90.000	89.000	208.071	438.869	164.761	160.065	173.941	10.744	0.084	-0.044	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
90.000	91.000	90.000	228.533	439.668	166.147	140.852	156.857	6.092	0.211	0.090	-0.071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	90.000	201.000	439.668	150.779	147.828	159.048	12.305	-0.276	-0.132	0.069	91.000	90.000	210.978	439.668	177.708	149.750	173.923	2.727	0.122	-0.008	-0.000	91.000	90.000	252.324	439.668	193.284	165.185	198.417	1.269	0.065	-0.053	-0.143	91.000	90.000	205.261	439.668	160.782	182.346	201.857	19.561	0.130	0.000	-0.057	91.000	90.000	214.357	439.668	160.772	147.625	161.929	11.861	0.303	0.000	-0.197	91.000	90.000	219.387	439.668	161.287	144.321	162.231	10.633	-0.111	-0.183	-0.122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
91.000	92.000	91.000	217.964	441.331	167.307	145.074	163.833	5.871	-0.222	-0.055	0.069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	91.000	212.786	441.331	151.549	138.179	146.158	12.335	0.030	0.000	-0.135	92.000	91.000	220.400	441.331	184.148	144.393	166.400	3.160	0.433	0.032	-0.492	92.000	91.000	239.459	441.331	188.227	163.621	188.583	1.499	0.230	0.053	-0.181	92.000	91.000	209.830	441.331	160.653	164.207	181.067	19.710	0.149	0.115	0.000	92.000	91.000	213.513	441.331	159.301	135.240	154.714	11.861	0.000	0.000	0.106	92.000	91.000	209.700	441.331	163.370	155.900	169.333	10.457	-0.176	-0.183	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
92.000	93.000	92.000	216.209	446.340	159.089	139.333	149.625	5.817	-0.054	0.000	0.212	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	92.000	200.393	446.340	149.488	136.615	147.133	12.389	0.054	-0.062	-0.065	93.000	92.000	219.590	446.340	177.724	139.967	160.286	3.428	0.268	0.056	-0.178	93.000	92.000	248.778	446.340	190.449	168.455	184.684	1.285	-0.214	-0.044	0.083	93.000	92.000	207.048	446.340	159.154	166.586	197.000	19.718	0.008	0.058	-0.058	93.000	92.000	221.244	446.340	163.567	140.960	165.500	12.913	1.053	0.000	-0.576	93.000	92.000	226.194	446.340	165.789	150.000	159.792	10.392	-0.065	-0.144	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
93.000	94.000	93.000	218.674	441.468	160.453	142.667	156.286	5.928	0.111	-0.089	-0.201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	93.000	210.464	441.468	150.019	148.240	164.667	12.446	0.057	-0.132	-0.195	94.000	93.000	216.822	441.468	172.879	142.533	162.769	3.623	0.195	0.089	-0.000	94.000	93.000	227.872	441.468	179.198	157.032	179.875	1.204	-0.081	-0.000	0.184	94.000	93.000	202.244	441.468	159.517	147.500	159.357	19.986	0.268	0.145	-0.088	94.000	93.000	174.618	441.468	152.366	128.885	137.522	7.368	-5.545	0.091	1.848	94.000	93.000	216.452	441.468	163.043	148.700	159.167	10.281	-0.111	-0.083	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
94.000	95.000	94.000	217.892	442.142	155.795	134.167	150.111	5.806	-0.122	0.089	0.021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	94.000	197.000	442.142	148.067	138.600	149.400	12.408	-0.038	-0.065	0.002	95.000	94.000	223.444	442.142	176.385	142.933	160.000	3.661	0.038	0.172	0.088	95.000	94.000	221.500	442.142	179.877	168.000	187.421	0.993	-0.211	-0.000	0.174	95.000	94.000	209.894	442.142	157.970	134.000	139.526	20.422	0.436	0.231	-0.088	95.000	94.000	165.903	442.142	156.371	133.630	150.545	7.284	-0.084	0.000	-0.015	95.000	94.000	213.233	442.142	161.565	144.536	171.429	10.124	-0.157	-0.122	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
