 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)
1	-20.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	182.000	173.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	349.000	243.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	284.000	278.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2	-19.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	182.000	173.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	349.000	243.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	284.000	278.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3	-18.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	183.000	172.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	349.000	243.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	285.000	279.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4	-17.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	183.000	172.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	345.000	239.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	290.000	287.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5	-16.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	183.000	172.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	346.000	240.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	291.000	289.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6	-15.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	182.000	173.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	345.000	239.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	290.000	286.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7	-14.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	183.000	172.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	345.000	239.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	290.000	286.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8	-13.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	182.000	172.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	347.000	240.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	289.000	285.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9	-12.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	186.000	181.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	346.000	239.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	290.000	285.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10	-11.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	185.000	181.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	349.000	241.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	291.000	286.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11	-10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	185.000	181.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	346.000	240.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	291.000	286.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12	-9.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	188.000	181.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	348.000	241.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	291.000	286.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13	-8.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	183.000	171.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	348.000	241.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	291.000	286.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14	-7.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	182.000	172.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	308.000	250.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	292.000	289.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15	-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	183.000	172.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	310.000	250.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	294.000	293.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16	-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	182.000	173.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	313.000	253.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	294.000	294.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17	-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	181.000	175.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	317.000	257.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	293.000	293.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18	-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	181.000	175.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	322.000	261.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	291.000	293.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19	-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	183.000	173.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	325.000	262.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	294.000	295.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	185.000	183.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	326.000	262.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	292.000	296.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	0.000	14.040	5.980	15.405	4.160	2.450	2.275	1.183	2.898	NaN	NaN	NaN	0.000	19.370	10.595	26.780	11.050	5.001	7.424	6.762	33.817	NaN	NaN	NaN	0.000	11.635	11.830	7.540	13.390	4.875	4.382	3.928	19.152	NaN	NaN	NaN	0.000	8.645	9.035	2.730	13.585	6.353	7.463	6.429	40.843	NaN	NaN	NaN	0.000	12.740	12.675	9.295	17.940	4.942	6.292	6.250	30.885	NaN	NaN	NaN	0.000	17.940	16.315	21.255	22.620	8.597	7.123	7.064	60.730	NaN	NaN	NaN	0.000	24.050	16.120	37.830	24.960	12.028	16.372	16.206	194.925	NaN	NaN	NaN	74.000	12.350	11.765	4.745	12.870	3.402	7.685	6.281	21.370	6.281	NaN	NaN	78.000	21.840	17.355	22.230	17.550	10.542	0.436	0.405	4.271	0.405	NaN	NaN	85.000	18.460	20.020	18.200	20.670	10.598	0.700	0.512	5.425	0.512	NaN	NaN
22	1.000	13.975	5.850	15.470	4.030	2.595	2.355	1.125	2.919	-0.058	0.142	0.059	1.000	19.565	10.660	26.845	11.050	5.204	7.290	6.636	34.535	-0.126	0.065	0.198	1.000	11.505	11.960	7.540	13.390	5.059	4.215	3.747	18.958	-0.181	NaN	0.166	1.000	8.645	9.035	2.665	13.650	6.353	7.554	6.501	41.304	0.072	0.091	NaN	1.000	12.545	12.935	9.360	17.940	5.262	5.932	5.907	31.083	-0.342	-0.035	0.324	1.000	17.810	15.925	21.255	22.620	8.186	7.529	7.477	61.203	0.412	NaN	-0.406	1.000	24.050	16.185	37.830	24.960	12.070	16.337	16.154	194.984	-0.052	NaN	0.035	75.000	12.285	11.765	5.460	13.910	3.450	7.154	6.470	22.321	0.189	-0.370	0.062	79.000	21.125	16.835	22.685	17.680	9.582	1.774	1.663	15.932	1.258	0.462	-0.876	86.000	18.915	19.370	18.070	21.255	9.100	2.066	1.277	11.623	0.765	0.587	-0.779
23	2.000	13.845	5.980	15.470	4.030	2.471	2.538	1.017	2.514	-0.108	NaN	-0.183	2.000	20.735	10.725	26.910	11.050	6.316	6.184	5.786	36.546	-0.850	0.065	1.172	2.000	11.505	12.025	7.540	13.390	5.155	4.193	3.665	18.894	-0.082	NaN	0.021	2.000	8.710	9.035	2.730	13.650	6.297	7.554	6.545	41.215	0.044	-0.051	-0.051	2.000	12.480	13.130	9.360	17.940	5.523	5.733	5.698	31.468	-0.210	NaN	0.199	2.000	17.680	15.860	21.320	22.815	8.141	7.850	7.773	63.282	0.296	0.203	-0.118	2.000	24.050	16.185	37.830	24.895	12.113	16.302	16.101	195.034	-0.053	-0.035	NaN	76.000	12.415	11.635	5.850	13.780	3.314	6.907	6.323	20.956	-0.147	-0.411	-0.164	80.000	21.060	16.705	23.075	17.940	9.387	2.363	2.268	21.294	0.606	0.468	-0.123	87.000	19.045	19.240	17.940	21.580	9.798	2.588	1.635	16.017	0.358	0.349	-0.173
24	3.000	13.845	5.980	15.405	4.030	2.529	2.497	1.072	2.712	0.055	-0.041	NaN	3.000	19.370	10.725	27.170	11.115	5.063	7.810	6.999	35.439	1.213	0.263	-1.363	3.000	11.570	11.960	7.540	13.390	5.015	4.276	3.773	18.920	0.107	NaN	-0.083	3.000	8.645	9.100	2.795	13.650	6.361	7.411	6.403	40.729	-0.143	-0.051	0.091	3.000	12.350	13.325	9.360	17.940	5.698	5.499	5.471	31.172	-0.227	NaN	0.234	3.000	17.680	15.990	21.385	22.880	8.203	7.823	7.730	63.409	-0.043	0.088	0.114	3.000	24.050	16.185	37.830	24.895	12.070	16.302	16.111	194.468	0.010	NaN	NaN	77.000	13.065	11.375	6.240	13.715	2.667	7.215	6.367	16.985	0.045	-0.390	-0.699	81.000	20.995	16.705	22.945	18.135	9.013	2.418	2.378	21.429	0.109	0.010	-0.052	88.000	18.915	19.565	18.005	22.035	9.186	2.632	1.820	16.723	0.186	0.404	0.350
25	4.000	13.845	5.980	15.405	4.095	2.501	2.447	1.066	2.666	-0.007	-0.050	NaN	4.000	19.175	10.855	27.430	11.115	5.016	8.259	7.194	36.090	0.195	0.260	-0.191	4.000	11.505	12.090	7.605	13.390	5.112	4.111	3.554	18.168	-0.219	-0.062	0.103	4.000	8.645	9.100	2.860	13.650	6.297	7.360	6.343	39.943	-0.059	-0.051	NaN	4.000	12.285	13.390	9.360	17.940	5.756	5.409	5.381	30.969	-0.090	NaN	0.090	4.000	17.745	16.055	21.450	23.075	8.308	7.938	7.866	65.352	0.136	0.203	0.088	4.000	23.985	16.185	37.830	24.895	12.070	16.357	16.160	195.060	0.049	NaN	-0.055	78.000	13.130	11.115	6.825	13.585	2.345	6.772	6.257	14.669	-0.111	-0.592	-0.155	82.000	20.995	16.705	22.555	18.200	9.105	2.161	2.158	19.646	-0.220	-0.237	NaN	89.000	18.915	19.630	17.940	22.360	10.310	2.899	2.132	21.978	0.311	0.328	0.061
