dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)
14.000	15.000	14.000	306.525	745.221	191.999	144.889	152.000	7.736	0.146	0.219	0.037	15.000	14.000	319.172	745.221	163.150	141.833	158.500	13.850	0.157	0.012	-0.052	15.000	14.000	314.071	745.221	245.602	195.032	225.600	2.051	0.268	0.244	0.011	15.000	14.000	316.862	745.221	199.578	149.080	157.789	4.283	0.279	0.140	-0.128	15.000	14.000	420.261	745.221	194.522	134.125	150.111	8.404	0.371	-0.000	-0.154	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	14.000	262.769	745.221	165.100	138.364	145.125	9.764	0.249	0.145	-0.084	15.000	14.000	303.533	745.221	173.839	156.071	174.312	7.515	-0.027	-0.145	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	14.000	420.966	735.985	279.790	206.586	229.429	1.783	0.019	0.046	-0.092	64.000	14.000	382.839	729.907	288.722	245.552	258.600	1.250	0.268	0.024	-0.143	72.000	14.000	359.767	738.623	266.612	230.909	273.733	1.361	0.092	0.000	0.000	97.000	14.000	313.848	729.418	263.286	261.200	287.125	0.774	-0.779	-0.089	0.658
15.000	16.000	15.000	304.632	747.071	192.555	138.545	145.667	7.985	0.249	0.234	0.000	16.000	15.000	299.464	747.071	161.953	138.043	150.923	13.739	-0.111	0.128	0.192	16.000	15.000	313.419	747.071	238.639	188.103	222.615	2.162	0.111	0.324	0.191	16.000	15.000	308.290	747.071	198.710	147.462	169.000	4.199	-0.084	0.000	0.075	16.000	15.000	413.727	747.071	191.211	143.000	157.417	8.060	-0.344	-0.057	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	15.000	252.220	747.071	166.548	139.182	148.786	9.829	0.065	0.084	0.084	16.000	15.000	259.167	747.071	170.271	154.560	173.200	7.247	-0.268	0.000	0.171	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	15.000	419.419	736.960	281.587	214.267	236.522	1.783	0.000	-0.044	0.000	65.000	15.000	421.071	726.737	283.336	228.286	260.474	1.342	0.092	0.111	-0.000	73.000	15.000	364.342	737.263	256.131	216.750	253.778	1.480	0.119	0.302	0.038	98.000	15.000	337.312	724.212	266.275	247.000	279.647	0.982	0.209	0.057	-0.234
16.000	17.000	16.000	310.936	744.497	194.339	147.957	157.938	8.502	0.517	0.234	-0.181	17.000	16.000	293.129	744.497	163.111	143.310	157.444	13.720	-0.019	-0.052	0.000	17.000	16.000	298.676	744.497	236.682	193.296	249.917	2.024	-0.138	0.195	0.273	17.000	16.000	286.963	744.497	194.698	143.920	164.375	4.061	-0.138	0.000	0.128	17.000	16.000	383.000	744.497	189.388	142.360	149.143	8.014	-0.046	-0.000	0.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	16.000	256.515	744.497	164.272	138.125	143.952	9.661	-0.168	0.000	0.036	17.000	16.000	269.333	744.497	172.172	144.920	153.167	7.488	0.241	0.000	-0.113	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	16.000	414.829	734.288	280.402	205.893	224.053	1.791	0.008	0.044	0.044	66.000	16.000	370.133	730.528	267.992	220.500	244.105	1.480	0.138	0.180	0.090	74.000	16.000	347.344	735.735	252.380	216.742	240.158	1.423	-0.057	0.134	0.141	99.000	16.000	365.045	725.597	275.033	230.667	267.412	1.564	0.582	0.131	-0.273
17.000	18.000	17.000	309.071	737.794	194.162	149.043	158.250	8.666	0.165	0.325	0.053	18.000	17.000	292.161	737.794	162.227	144.407	154.895	13.544	-0.176	-0.012	0.128	18.000	17.000	311.900	737.794	236.830	192.290	220.632	2.364	0.341	0.195	-0.039	18.000	17.000	284.586	737.794	196.348	150.630	161.294	3.996	-0.065	-0.075	0.000	18.000	17.000	412.783	737.794	190.222	137.250	151.273	8.255	0.241	-0.000	-0.066	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	17.000	278.250	737.794	166.099	136.000	148.571	10.216	0.555	0.169	-0.205	18.000	17.000	284.600	737.794	173.300	141.167	150.444	7.737	0.249	0.264	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	17.000	421.531	733.956	282.988	218.552	244.429	1.745	-0.046	-0.046	-0.092	67.000	17.000	374.345	733.061	268.511	221.138	239.500	1.396	-0.084	-0.000	-0.038	75.000	17.000	318.172	736.043	235.628	201.200	215.103	1.415	-0.008	0.144	0.128	100.000	17.000	350.459	722.747	263.154	231.235	251.950	1.461	-0.103	0.164	0.145
18.000	19.000	18.000	316.929	744.691	189.363	138.565	149.500	8.850	0.184	0.234	0.000	19.000	18.000	269.300	744.691	161.520	141.120	163.000	13.238	-0.306	-0.064	0.255	19.000	18.000	313.233	744.691	234.073	192.125	231.125	2.567	0.203	0.234	0.052	19.000	18.000	305.194	744.691	199.806	152.185	165.667	4.080	0.084	0.000	-0.055	19.000	18.000	322.476	744.691	181.232	141.174	157.500	7.914	-0.341	-0.000	0.213	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	18.000	275.769	744.691	163.100	137.783	144.235	10.335	0.119	0.326	0.120	19.000	18.000	277.429	744.691	167.180	139.308	148.053	7.939	0.203	0.265	0.026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	18.000	417.243	729.907	278.331	210.679	238.067	1.875	0.130	0.049	0.043	68.000	18.000	421.326	731.442	273.875	219.355	239.188	1.951	0.555	0.090	-0.255	76.000	18.000	319.528	735.371	238.288	208.848	232.833	1.488	0.073	0.000	0.000	101.000	18.000	463.644	725.687	300.891	214.182	240.571	2.567	1.106	0.224	-0.641
19.000	20.000	19.000	325.714	743.926	186.323	135.769	144.789	9.015	0.165	0.234	0.157	20.000	19.000	260.370	743.926	161.243	144.042	155.588	12.832	-0.406	-0.087	0.256	20.000	19.000	328.489	743.926	240.768	201.258	233.111	2.870	0.303	0.226	-0.134	20.000	19.000	289.312	743.926	197.090	153.966	171.800	4.153	0.073	0.075	-0.011	20.000	19.000	330.000	743.926	182.886	137.250	148.714	7.960	0.046	-0.000	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	19.000	276.048	743.926	163.857	138.826	144.952	10.622	0.287	0.170	-0.060	20.000	19.000	276.051	743.926	165.602	141.640	155.545	7.939	0.000	0.000	-0.026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	19.000	387.257	726.737	260.588	202.750	218.250	1.810	-0.065	0.000	0.092	69.000	19.000	363.250	734.421	261.290	214.771	240.944	1.905	-0.046	0.090	0.144	77.000	19.000	301.562	734.080	233.279	204.581	223.458	1.350	-0.138	0.090	0.181	102.000	19.000	476.106	724.197	298.664	206.515	217.655	2.751	0.184	0.157	-0.091
20.000	21.000	20.000	307.976	742.566	188.952	142.227	154.933	9.107	0.092	0.143	0.038	21.000	20.000	271.862	742.566	162.203	147.172	163.824	12.664	-0.168	-0.180	0.012	21.000	20.000	321.455	742.566	235.152	179.931	218.083	3.238	0.368	0.233	-0.092	21.000	20.000	292.586	742.566	195.141	144.536	155.368	4.161	0.008	0.000	-0.012	21.000	20.000	329.250	742.566	184.646	140.130	145.864	8.006	0.046	0.057	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	20.000	260.545	742.566	164.038	141.000	148.533	10.798	0.176	0.120	0.000	21.000	20.000	284.458	742.566	170.514	139.385	146.909	8.337	0.398	0.145	-0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	20.000	387.794	730.528	266.982	210.727	234.000	1.791	-0.019	0.049	0.128	70.000	20.000	380.730	738.030	274.538	226.355	246.200	1.832	-0.073	-0.034	-0.000	78.000	20.000	319.514	727.432	245.016	206.600	241.818	1.480	0.130	0.091	0.000	103.000	20.000	486.208	723.055	298.582	211.300	226.190	2.881	0.130	0.091	-0.091
21.000	22.000	21.000	333.825	748.037	188.260	147.391	157.588	9.421	0.314	0.182	-0.091	22.000	21.000	288.621	748.037	164.983	151.269	169.786	12.526	-0.138	-0.204	-0.076	22.000	21.000	327.795	748.037	243.846	186.033	213.700	3.559	0.322	0.183	-0.092	22.000	21.000	294.148	748.037	200.233	158.571	170.824	4.299	0.138	0.013	-0.064	22.000	21.000	335.410	748.037	183.889	136.920	155.429	8.071	0.065	-0.000	-0.031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	21.000	252.429	748.037	165.155	144.190	153.267	10.908	0.111	0.145	0.024	22.000	21.000	268.311	748.037	170.609	138.682	146.214	8.245	-0.092	0.034	0.085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	21.000	388.600	733.061	269.141	211.071	226.611	1.829	0.038	0.000	0.000	71.000	21.000	399.667	737.218	277.357	221.722	240.136	1.924	0.092	-0.000	-0.056	79.000	21.000	368.237	730.585	257.243	196.900	225.000	1.886	0.406	0.056	-0.258	104.000	21.000	445.000	725.840	276.943	214.968	232.056	2.835	-0.046	0.053	0.181
22.000	23.000	22.000	329.978	748.039	181.337	140.857	149.167	9.892	0.471	0.325	-0.091	23.000	22.000	290.793	748.039	162.537	147.464	172.364	12.553	0.027	-0.076	-0.128	23.000	22.000	344.475	748.039	246.892	184.333	215.857	3.770	0.211	0.227	-0.092	23.000	22.000	297.586	748.039	194.003	148.846	158.688	4.226	-0.073	0.014	0.063	23.000	22.000	330.825	748.039	184.222	137.217	150.733	7.979	-0.092	-0.057	-0.026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	22.000	256.590	748.039	164.711	145.609	171.000	11.019	0.111	0.085	-0.060	23.000	22.000	281.044	748.039	168.622	138.920	146.625	8.337	0.092	0.026	-0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	22.000	413.129	731.442	274.320	200.500	224.067	2.085	0.257	0.143	-0.310	72.000	22.000	360.419	738.623	264.006	214.258	232.450	1.748	-0.176	0.145	0.200	80.000	22.000	346.950	732.261	249.106	196.500	212.762	1.840	-0.046	0.054	0.072	105.000	22.000	445.977	727.132	267.926	195.870	207.500	3.111	0.276	0.258	-0.050
23.000	24.000	23.000	311.974	747.342	181.817	143.000	155.625	9.957	0.065	0.161	0.020	24.000	23.000	270.667	747.342	165.206	142.833	153.875	12.415	-0.138	-0.076	0.052	24.000	23.000	341.465	747.342	244.826	166.714	190.000	4.073	0.303	0.276	-0.044	24.000	23.000	324.034	747.342	200.510	147.565	156.375	4.291	0.065	0.127	0.013	24.000	23.000	333.167	747.342	183.301	136.696	146.412	7.960	-0.019	-0.000	0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	23.000	250.083	747.342	164.328	142.000	152.278	10.981	-0.038	0.000	0.035	24.000	23.000	268.333	747.342	165.803	140.130	149.923	8.383	0.046	0.145	0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	23.000	399.630	734.421	270.962	199.828	228.000	2.058	-0.027	0.042	0.050	73.000	23.000	382.350	737.263	267.292	216.061	237.318	1.905	0.157	-0.055	-0.145	81.000	23.000	345.667	734.436	245.548	201.100	225.500	1.794	-0.046	-0.054	-0.054	106.000	23.000	489.878	728.599	293.793	203.172	224.706	4.534	1.423	0.054	0.021
24.000	25.000	24.000	323.190	747.761	181.573	146.957	158.462	10.263	0.306	0.144	-0.054	25.000	24.000	324.000	747.761	168.456	140.179	157.100	12.748	0.333	-0.064	-0.384	25.000	24.000	329.143	747.761	241.689	163.000	176.053	3.916	-0.157	0.231	0.370	25.000	24.000	333.138	747.761	207.402	156.759	168.800	4.494	0.203	0.000	-0.141	25.000	24.000	386.903	747.761	195.394	141.792	152.333	8.052	0.092	-0.000	-0.177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	24.000	243.439	747.761	160.840	140.708	163.667	11.027	0.046	-0.060	-0.025	25.000	24.000	260.000	747.761	161.911	135.708	140.783	8.318	-0.065	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	24.000	395.844	738.030	269.381	197.562	227.905	2.131	0.073	0.000	-0.051	74.000	24.000	378.200	735.735	263.762	218.219	255.455	2.000	0.095	-0.029	-0.029	82.000	24.000	366.543	731.977	260.931	202.897	231.467	2.100	0.306	0.000	-0.111	107.000	24.000	455.263	725.598	276.187	204.645	224.176	3.203	-1.332	0.037	-0.322
25.000	26.000	25.000	334.667	747.107	178.576	142.458	157.500	10.660	0.398	0.252	-0.090	26.000	25.000	281.222	747.107	166.936	139.222	150.938	12.553	-0.195	0.000	0.180	26.000	25.000	329.488	747.107	228.611	162.143	174.000	4.211	0.295	0.276	0.000	26.000	25.000	324.800	747.107	201.151	144.889	155.824	4.567	0.073	0.000	-0.078	26.000	25.000	341.111	747.107	185.452	144.240	155.929	7.822	-0.230	-0.000	0.207	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	25.000	240.571	747.107	160.617	134.962	145.059	10.805	-0.222	-0.169	0.024	26.000	25.000	249.000	747.107	164.124	144.375	153.000	8.188	-0.130	-0.033	0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	25.000	380.000	737.218	265.355	191.500	212.938	2.131	0.000	0.092	0.049	75.000	25.000	354.590	736.043	257.000	210.321	242.333	1.786	-0.214	0.089	0.166	83.000	25.000	377.324	733.948	254.147	187.759	206.571	2.062	-0.038	0.145	0.000	108.000	25.000	364.636	724.542	259.094	215.581	244.000	2.992	-0.211	-0.056	0.240
26.000	27.000	26.000	322.200	749.454	177.374	150.875	161.000	10.901	0.241	0.253	0.054	27.000	26.000	301.556	749.454	170.983	146.571	159.294	12.637	0.084	-0.052	-0.128	27.000	26.000	355.884	749.454	231.072	153.958	162.263	4.597	0.387	0.230	-0.184	27.000	26.000	329.483	749.454	203.168	146.893	165.400	4.456	-0.111	-0.127	0.000	27.000	26.000	364.818	749.454	185.013	144.957	155.812	7.941	0.119	-0.000	-0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	26.000	242.766	749.454	164.043	140.174	150.091	11.046	0.241	0.025	-0.145	27.000	26.000	245.487	749.454	162.811	140.522	155.000	8.586	0.398	0.239	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	26.000	420.367	738.623	278.349	199.433	219.250	2.223	0.092	-0.004	-0.140	76.000	26.000	362.744	735.371	260.954	217.710	246.000	1.786	0.000	-0.033	0.056	84.000	26.000	368.108	736.101	255.497	190.387	202.864	2.081	0.019	0.056	0.056	109.000	26.000	486.576	722.736	278.503	206.818	223.476	3.276	0.284	0.070	-0.394
27.000	28.000	27.000	312.154	747.876	174.859	143.818	145.760	10.947	0.046	0.164	0.035	28.000	27.000	296.074	747.876	169.858	145.840	157.368	12.759	0.122	-0.012	-0.128	28.000	27.000	334.727	747.876	221.293	148.000	172.167	4.854	0.257	0.276	0.092	28.000	27.000	322.567	747.876	199.381	143.208	155.000	4.456	0.000	0.079	0.063	28.000	27.000	388.739	747.876	185.511	136.625	156.571	8.228	0.287	-0.000	-0.177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	27.000	238.056	747.876	160.903	137.640	148.647	10.786	-0.260	-0.025	0.060	28.000	27.000	229.139	747.876	159.498	133.696	146.200	8.678	0.092	0.171	0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	27.000	401.794	737.263	275.834	202.710	245.750	2.177	-0.046	0.045	0.271	77.000	27.000	372.452	734.080	259.817	210.600	231.929	1.805	0.019	0.034	-0.055	85.000	27.000	371.324	728.657	255.553	183.393	202.200	2.043	-0.038	0.056	0.056	110.000	27.000	403.556	722.489	257.357	195.424	208.240	3.249	-0.027	0.198	0.288
28.000	29.000	28.000	317.000	748.419	173.961	140.480	150.500	11.280	0.333	0.234	0.000	29.000	28.000	281.519	748.419	170.545	149.040	160.000	12.610	-0.149	0.064	0.192	29.000	28.000	360.085	748.419	217.224	144.087	167.429	5.241	0.387	0.322	-0.092	29.000	28.000	307.111	748.419	194.523	142.038	152.000	4.437	-0.019	-0.015	0.000	29.000	28.000	407.410	748.419	190.521	141.458	152.533	8.052	-0.176	-0.000	0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	28.000	236.383	748.419	160.772	141.280	148.500	10.870	0.084	-0.205	-0.120	29.000	28.000	221.051	748.419	159.640	135.542	145.312	8.889	0.211	0.114	-0.055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	28.000	361.000	735.735	253.836	199.833	215.944	1.974	-0.203	0.049	0.184	78.000	28.000	356.308	727.432	259.816	224.438	258.727	1.545	-0.260	-0.000	0.198	86.000	28.000	362.214	728.762	244.052	179.516	193.190	1.924	-0.119	0.058	0.116	111.000	28.000	403.417	722.664	259.542	203.321	221.632	3.287	0.038	0.038	0.000
29.000	30.000	29.000	317.205	748.268	173.843	145.760	156.882	11.326	0.046	0.055	-0.035	30.000	29.000	296.704	748.268	169.541	155.407	177.308	12.721	0.111	0.000	-0.117	30.000	29.000	340.976	748.268	207.778	150.240	171.556	5.249	0.008	0.184	0.137	30.000	29.000	289.444	748.268	195.442	144.407	161.818	4.372	-0.065	0.000	0.063	30.000	29.000	363.925	748.268	181.322	140.913	154.500	8.025	-0.027	0.057	0.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	29.000	243.111	748.268	162.127	139.833	155.500	10.668	-0.203	-0.120	0.000	30.000	29.000	221.667	748.268	158.317	137.292	147.143	8.786	-0.103	0.232	0.173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	29.000	384.909	736.043	258.745	200.963	235.100	2.085	0.111	0.042	-0.099	79.000	29.000	341.711	730.585	252.850	218.086	234.207	1.537	-0.008	0.115	0.176	87.000	29.000	344.310	727.674	238.217	184.414	202.667	1.813	-0.111	0.031	0.145	112.000	29.000	383.909	722.264	248.418	193.516	210.652	3.268	-0.019	0.107	0.144
30.000	31.000	30.000	295.727	744.906	170.212	150.520	158.762	11.215	-0.111	0.145	0.179	31.000	30.000	337.143	744.906	169.904	147.690	169.583	13.027	0.306	0.075	-0.181	31.000	30.000	328.286	744.906	201.018	156.240	170.143	5.590	0.341	0.368	-0.046	31.000	30.000	331.897	744.906	206.262	146.074	154.200	5.010	0.639	0.000	-0.395	31.000	30.000	367.463	744.906	185.299	140.792	154.000	7.960	-0.065	-0.057	0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	30.000	233.711	744.906	163.011	141.773	148.700	10.408	-0.260	0.000	0.205	31.000	30.000	228.929	744.906	158.284	135.773	141.000	9.238	0.452	0.349	-0.028	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	30.000	401.829	735.371	264.568	204.556	243.778	2.104	0.019	0.000	-0.058	80.000	30.000	325.049	732.261	241.664	215.290	229.750	1.453	-0.084	0.034	0.145	88.000	30.000	319.091	731.729	234.169	186.857	210.636	1.832	0.019	0.059	0.028	113.000	30.000	404.432	718.689	250.399	193.212	209.100	3.406	0.138	0.000	-0.109
